hour,day_of_week,is_weekend,rain_intensity,temperature,humidity,event_flag,rush_hour,avg_speed,traffic_flow
13,2,0,0.59,6.5,88.9,0,0,25.6,435.0
13,2,0,0.8,18.4,60.0,0,0,21.4,500.0
13,2,0,0.0,16.2,77.1,0,0,37.5,324.0
14,2,0,0.2,26.6,35.6,0,0,30.3,334.0
14,2,0,0.0,29.3,58.6,0,0,23.1,278.0
14,2,0,0.05,25.3,71.2,0,0,32.9,356.0
14,2,0,0.03,30.3,32.9,0,0,38.8,258.0
14,2,0,0.05,18.7,49.7,0,0,27.8,368.0
14,2,0,0.5,22.2,59.9,0,0,31.2,420.0
14,2,0,0.0,20.1,71.7,0,0,36.3,370.0
14,2,0,0.45,32.4,32.6,0,0,36.1,412.0
14,2,0,0.44,6.7,66.7,0,0,24.6,397.0
14,2,0,0.0,14.3,35.5,1,0,25.5,441.0
15,2,0,0.45,22.9,42.4,0,0,29.5,356.0
15,2,0,0.03,20.1,89.6,0,0,40.5,274.0
15,2,0,0.0,20.8,37.5,0,0,44.8,299.0
15,2,0,0.0,34.1,63.2,0,0,34.0,274.0
15,2,0,0.0,28.3,67.0,0,0,26.9,335.0
15,2,0,0.0,26.1,77.9,0,0,41.9,304.0
15,2,0,0.3,31.0,52.2,0,0,28.5,388.0
15,2,0,0.0,34.8,56.6,0,0,43.7,285.0
15,2,0,0.0,15.6,42.3,0,0,39.2,294.0
15,2,0,0.46,27.5,32.1,0,0,35.9,401.0
16,2,0,0.0,36.8,71.7,0,0,40.3,288.0
16,2,0,0.55,21.9,42.4,0,0,33.1,433.0
16,2,0,0.63,15.5,50.5,0,0,19.1,490.0
16,2,0,0.0,20.0,78.5,0,0,44.5,300.0
16,2,0,0.77,27.1,60.6,0,0,17.5,494.0
16,2,0,0.3,30.6,82.9,0,0,30.4,336.0
16,2,0,0.1,33.5,72.6,0,0,31.6,338.0
16,2,0,0.0,27.9,59.7,0,0,46.7,319.0
16,2,0,0.41,18.7,48.2,0,0,21.7,392.0
16,2,0,0.35,26.7,38.5,0,0,31.9,365.0
17,2,0,0.1,37.5,72.4,1,1,10.0,937.0
17,2,0,0.4,25.4,34.7,0,1,12.4,789.0
17,2,0,0.11,25.5,88.3,0,1,12.6,576.0
17,2,0,1.08,17.0,76.0,0,1,10.0,1010.0
17,2,0,0.0,31.2,84.9,0,1,24.2,556.0
17,2,0,0.1,20.9,39.1,0,1,11.1,617.0
17,2,0,0.36,25.8,43.9,0,1,11.9,736.0
17,2,0,0.36,31.2,41.3,0,1,18.0,703.0
17,2,0,0.9,30.3,66.6,0,1,18.2,992.0
17,2,0,0.18,19.0,69.8,0,1,10.0,608.0
18,2,0,0.13,17.0,89.2,1,1,10.0,938.0
18,2,0,0.13,31.6,82.1,0,1,10.0,584.0
18,2,0,0.0,27.8,79.4,0,1,25.6,560.0
18,2,0,0.37,15.2,39.4,0,1,10.0,741.0
18,2,0,0.49,43.7,89.9,0,1,18.6,713.0
18,2,0,0.15,27.1,35.9,0,1,15.9,604.0
18,2,0,0.0,9.9,62.9,0,1,18.5,531.0
18,2,0,0.65,30.7,58.9,0,1,10.0,870.0
18,2,0,0.0,26.2,54.3,0,1,17.1,570.0
18,2,0,0.34,30.5,83.3,0,1,13.3,725.0
19,2,0,0.18,19.7,74.8,0,1,16.3,604.0
19,2,0,0.0,16.0,45.7,0,1,10.0,566.0
19,2,0,0.33,30.2,80.1,0,1,16.8,702.0
19,2,0,0.06,23.7,85.8,0,1,15.2,587.0
19,2,0,0.36,23.9,55.2,0,1,16.2,702.0
19,2,0,0.43,12.0,89.9,0,1,12.1,776.0
19,2,0,0.39,29.9,56.2,0,1,10.0,698.0
19,2,0,0.0,33.2,44.7,0,1,23.9,547.0
19,2,0,0.56,22.7,35.4,0,1,11.3,824.0
19,2,0,0.51,31.5,75.5,0,1,11.2,720.0
20,2,0,0.62,21.5,30.9,0,0,30.2,354.0
20,2,0,0.15,26.4,63.3,0,0,46.0,235.0
20,2,0,0.46,25.2,60.7,0,0,29.2,341.0
20,2,0,0.09,25.6,35.4,0,0,33.2,247.0
20,2,0,0.45,22.8,66.7,1,0,28.4,492.0
20,2,0,0.18,18.0,79.3,0,0,33.8,243.0
20,2,0,0.0,21.7,45.1,0,0,52.0,211.0
20,2,0,0.38,42.5,62.9,0,0,28.0,317.0
20,2,0,0.18,21.9,64.4,0,0,36.9,258.0
20,2,0,0.03,8.1,69.2,0,0,41.3,259.0
21,2,0,0.31,28.4,87.1,0,0,29.6,316.0
21,2,0,0.28,31.9,88.6,0,0,33.7,290.0
21,2,0,0.18,26.9,74.4,0,0,42.9,270.0
21,2,0,0.3,29.5,36.4,0,0,39.1,290.0
21,2,0,0.5,19.3,61.5,0,0,37.8,335.0
21,2,0,0.23,41.3,86.6,0,0,39.2,243.0
21,2,0,0.46,21.5,59.9,0,0,23.5,348.0
21,2,0,0.42,12.7,72.7,0,0,29.7,367.0
21,2,0,0.16,16.6,42.7,0,0,31.0,298.0
21,2,0,0.45,8.9,54.7,1,0,23.1,526.0
22,2,0,0.0,12.3,79.0,0,0,41.5,228.0
22,2,0,0.87,25.1,66.0,0,0,30.6,399.0
22,2,0,0.0,21.7,75.5,0,0,46.2,228.0
22,2,0,0.13,21.8,36.2,0,0,29.4,277.0
22,2,0,0.18,27.8,43.2,1,0,28.1,400.0
22,2,0,0.38,19.4,33.7,0,0,37.2,313.0
22,2,0,0.0,30.2,71.4,0,0,44.9,179.0
22,2,0,0.29,23.7,47.5,1,0,27.0,384.0
22,2,0,0.38,17.4,54.4,0,0,39.8,334.0
22,2,0,0.28,14.3,74.6,0,0,43.5,332.0
23,2,0,0.0,32.5,64.3,1,0,44.9,169.0
23,2,0,0.86,22.6,77.6,0,0,49.2,178.0
23,2,0,0.22,24.5,67.1,0,0,50.5,139.0
23,2,0,0.0,18.7,60.8,1,0,57.5,140.0
23,2,0,0.0,41.9,66.6,0,0,55.7,87.0
23,2,0,0.5,30.4,56.8,0,0,56.2,122.0
23,2,0,0.0,15.4,59.9,0,0,54.0,130.0
23,2,0,0.69,16.5,73.2,0,0,48.2,138.0
23,2,0,0.29,30.6,68.9,0,0,49.2,158.0
23,2,0,0.06,30.9,66.6,0,0,48.0,99.0
0,3,0,0.37,32.4,30.4,0,0,50.9,115.0
0,3,0,0.0,30.3,51.3,0,0,60.0,50.0
0,3,0,0.35,27.9,50.5,0,0,59.0,146.0
0,3,0,0.0,17.5,62.3,0,0,49.7,111.0
0,3,0,0.0,22.3,58.5,1,0,41.8,196.0
0,3,0,0.03,5.9,55.3,0,0,49.5,119.0
0,3,0,0.45,10.6,44.4,0,0,51.8,155.0
0,3,0,0.51,15.7,72.2,0,0,51.2,202.0
0,3,0,0.0,26.1,70.2,0,0,50.0,50.0
0,3,0,0.04,22.2,32.1,0,0,44.1,130.0
1,3,0,0.28,17.5,89.1,0,0,46.7,146.0
1,3,0,0.53,15.4,80.7,0,0,43.4,137.0
1,3,0,0.0,17.2,81.6,0,0,51.8,50.0
1,3,0,0.0,29.0,43.8,0,0,59.1,50.0
1,3,0,0.13,24.1,61.2,0,0,52.5,121.0
1,3,0,0.36,13.7,81.4,0,0,48.1,149.0
1,3,0,0.18,25.9,45.5,0,0,50.0,99.0
1,3,0,0.24,20.3,63.9,0,0,40.9,167.0
1,3,0,0.0,15.5,55.8,0,0,48.9,149.0
1,3,0,0.0,16.8,79.6,0,0,56.3,87.0
2,3,0,0.48,20.7,34.8,0,0,41.3,121.0
2,3,0,0.06,21.3,55.5,0,0,53.1,124.0
2,3,0,0.41,18.9,62.4,0,0,49.3,101.0
2,3,0,0.04,11.6,40.6,0,0,46.2,150.0
2,3,0,0.0,30.2,50.3,0,0,48.5,168.0
2,3,0,0.0,45.5,56.6,0,0,55.9,50.0
2,3,0,0.5,25.8,68.0,0,0,55.8,160.0
2,3,0,0.51,39.9,31.6,0,0,50.3,114.0
2,3,0,0.22,24.3,55.6,0,0,56.9,98.0
2,3,0,0.0,18.3,67.0,0,0,59.6,94.0
3,3,0,0.29,24.4,37.0,1,0,50.1,107.0
3,3,0,0.12,21.2,31.7,0,0,55.9,118.0
3,3,0,0.23,35.8,66.0,0,0,51.3,135.0
3,3,0,0.12,19.8,72.5,0,0,57.0,75.0
3,3,0,0.0,22.7,86.0,0,0,49.2,109.0
3,3,0,0.0,26.8,50.3,1,0,42.7,160.0
3,3,0,0.15,24.9,88.5,0,0,50.5,74.0
3,3,0,0.03,21.4,89.9,0,0,45.9,80.0
3,3,0,0.3,32.2,52.1,0,0,52.2,132.0
3,3,0,0.4,15.1,85.3,1,0,41.1,250.0
4,3,0,0.12,21.8,65.7,0,0,42.7,79.0
4,3,0,0.27,40.1,52.9,0,0,46.9,126.0
4,3,0,0.32,31.3,52.9,0,0,49.0,131.0
4,3,0,0.16,29.7,73.7,1,0,34.1,171.0
4,3,0,0.0,26.3,50.4,0,0,53.3,94.0
4,3,0,0.0,30.5,70.2,0,0,48.3,113.0
4,3,0,0.27,25.6,84.7,0,0,56.7,154.0
4,3,0,0.44,26.3,84.4,0,0,45.3,125.0
4,3,0,0.19,20.3,75.2,0,0,58.8,115.0
4,3,0,0.13,18.6,85.9,0,0,47.9,89.0
5,3,0,0.46,32.2,84.7,0,0,37.0,146.0
5,3,0,0.43,24.5,76.2,0,0,51.0,130.0
5,3,0,0.1,36.2,31.4,0,0,49.4,113.0
5,3,0,0.48,22.4,74.1,0,0,43.8,129.0
5,3,0,0.48,27.5,57.4,0,0,51.4,155.0
5,3,0,0.21,3.7,72.0,0,0,57.0,94.0
5,3,0,0.12,29.8,75.8,0,0,46.4,160.0
5,3,0,0.06,19.2,36.0,0,0,56.8,92.0
5,3,0,0.48,29.5,84.1,0,0,44.2,157.0
5,3,0,0.19,12.8,55.2,0,0,55.2,108.0
6,3,0,0.18,30.8,87.9,0,0,52.4,137.0
6,3,0,0.26,17.8,38.6,0,0,41.5,148.0
6,3,0,0.95,34.5,34.7,0,0,42.7,232.0
6,3,0,0.56,27.2,43.1,0,0,50.0,106.0
6,3,0,0.31,30.5,31.5,0,0,44.9,136.0
6,3,0,0.34,26.4,87.1,0,0,38.8,133.0
6,3,0,0.95,24.8,87.6,0,0,42.5,199.0
6,3,0,0.03,31.4,73.8,0,0,60.0,93.0
6,3,0,0.27,23.6,70.7,0,0,45.5,137.0
6,3,0,0.35,27.6,43.4,0,0,52.0,179.0
7,3,0,0.0,4.6,83.5,0,1,33.7,499.0
7,3,0,0.21,24.1,32.7,1,1,18.5,862.0
7,3,0,0.24,18.0,46.8,1,1,18.4,934.0
7,3,0,0.0,6.6,78.3,0,1,24.0,485.0
7,3,0,0.17,19.8,45.2,0,1,12.3,581.0
7,3,0,0.0,19.1,49.1,0,1,15.0,558.0
7,3,0,0.38,26.3,61.1,0,1,13.6,609.0
7,3,0,0.03,28.3,59.5,0,1,13.1,565.0
7,3,0,0.04,19.2,78.7,0,1,33.1,433.0
7,3,0,0.43,37.6,88.2,0,1,24.1,642.0
8,3,0,0.61,26.5,66.8,0,1,12.3,750.0
8,3,0,0.0,36.7,71.5,0,1,17.6,550.0
8,3,0,0.66,25.0,57.1,0,1,10.0,759.0
8,3,0,0.0,29.6,44.5,0,1,32.5,468.0
8,3,0,0.58,29.7,75.7,0,1,10.0,763.0
8,3,0,0.52,23.8,82.7,0,1,10.7,687.0
8,3,0,0.07,16.4,63.9,0,1,29.3,490.0
8,3,0,0.34,26.5,69.1,0,1,10.0,645.0
8,3,0,0.52,26.0,51.0,0,1,10.0,765.0
8,3,0,0.74,26.6,32.4,0,1,12.9,765.0
9,3,0,0.53,14.8,39.4,0,1,10.0,747.0
9,3,0,0.0,27.1,64.6,1,1,10.0,737.0
9,3,0,0.0,24.2,89.6,0,1,18.6,514.0
9,3,0,0.51,23.4,87.5,1,1,10.0,1052.0
9,3,0,0.25,20.3,64.9,0,1,10.8,617.0
9,3,0,0.21,24.2,34.7,0,1,10.0,609.0
9,3,0,0.23,10.5,84.9,0,1,15.8,629.0
9,3,0,0.0,22.2,56.0,0,1,24.3,521.0
9,3,0,0.01,20.8,85.2,0,1,25.6,496.0
9,3,0,0.19,18.6,47.9,0,1,10.0,629.0
10,3,0,0.02,15.5,77.0,0,0,45.8,265.0
10,3,0,0.55,30.8,65.5,0,0,28.8,447.0
10,3,0,0.06,26.8,65.1,0,0,43.2,302.0
10,3,0,0.31,14.5,79.6,0,0,28.8,379.0
10,3,0,0.56,38.3,69.0,0,0,31.2,406.0
10,3,0,0.38,14.2,31.1,1,0,18.6,630.0
10,3,0,0.36,13.6,62.0,0,0,23.2,379.0
10,3,0,0.15,31.7,67.8,0,0,34.1,301.0
10,3,0,0.0,29.2,44.8,0,0,37.9,244.0
10,3,0,0.0,32.5,53.6,0,0,38.0,306.0
11,3,0,0.77,32.3,63.4,0,0,30.2,494.0
11,3,0,0.23,24.0,75.6,0,0,36.9,341.0
11,3,0,0.0,16.7,60.5,0,0,33.3,291.0
11,3,0,0.03,18.8,72.4,0,0,38.5,291.0
11,3,0,0.27,21.0,74.1,0,0,39.6,362.0
11,3,0,0.14,26.6,45.0,1,0,19.8,511.0
11,3,0,0.03,21.4,67.4,0,0,44.7,324.0
11,3,0,0.0,19.3,78.7,0,0,33.2,358.0
11,3,0,0.0,22.8,88.2,0,0,40.8,268.0
11,3,0,0.0,17.5,42.8,0,0,33.1,283.0
12,3,0,0.0,30.3,65.5,0,0,41.8,330.0
12,3,0,0.51,33.3,87.9,0,0,24.7,448.0
12,3,0,0.24,21.6,36.0,0,0,37.1,371.0
12,3,0,0.32,32.0,31.8,0,0,34.1,389.0
12,3,0,0.0,16.4,58.8,0,0,41.3,288.0
12,3,0,0.22,9.5,37.9,0,0,34.9,361.0
12,3,0,0.27,29.1,41.1,0,0,23.2,360.0
12,3,0,0.41,26.4,53.0,0,0,23.8,446.0
12,3,0,0.0,15.1,31.6,0,0,36.7,332.0
12,3,0,0.15,19.8,70.2,0,0,30.0,335.0
13,3,0,0.0,22.7,48.0,0,0,29.7,306.0
13,3,0,0.56,32.3,75.3,1,0,10.0,649.0
13,3,0,0.27,26.3,66.1,1,0,16.3,545.0
13,3,0,0.24,23.4,33.8,0,0,27.7,347.0
13,3,0,0.0,17.5,57.8,0,0,46.6,274.0
13,3,0,0.0,28.6,51.2,0,0,50.1,294.0
13,3,0,0.34,38.6,78.2,0,0,17.9,367.0
13,3,0,0.0,30.4,53.2,1,0,27.4,441.0
13,3,0,0.81,14.6,88.0,0,0,27.0,483.0
13,3,0,0.0,25.1,44.4,1,0,28.8,437.0
14,3,0,0.35,29.7,81.9,0,0,34.0,369.0
14,3,0,0.0,31.7,48.7,0,0,44.1,296.0
14,3,0,0.17,23.4,43.7,0,0,37.8,350.0
14,3,0,0.3,48.1,69.0,0,0,39.3,381.0
14,3,0,0.16,30.4,81.6,1,0,28.7,496.0
14,3,0,0.06,17.4,76.0,0,0,28.8,311.0
14,3,0,0.8,35.1,86.1,0,0,23.7,526.0
14,3,0,0.56,27.3,45.8,0,0,31.1,466.0
14,3,0,0.0,20.2,63.3,0,0,32.6,296.0
14,3,0,0.77,7.2,68.1,0,0,25.2,489.0
15,3,0,0.24,33.0,67.6,0,0,44.3,303.0
15,3,0,0.26,36.2,82.9,0,0,23.9,412.0
15,3,0,0.0,17.8,78.8,0,0,49.0,220.0
15,3,0,0.0,42.4,60.2,0,0,41.3,324.0
15,3,0,0.19,25.7,34.9,0,0,36.2,326.0
15,3,0,0.0,27.5,84.9,0,0,34.8,328.0
15,3,0,0.0,12.7,86.8,0,0,30.0,311.0
15,3,0,0.6,20.6,37.8,0,0,19.8,498.0
15,3,0,0.01,23.9,72.3,0,0,38.0,294.0
15,3,0,0.42,26.6,36.7,0,0,29.6,447.0
16,3,0,0.63,23.6,39.6,0,0,30.0,466.0
16,3,0,0.26,8.4,87.9,0,0,25.3,362.0
16,3,0,0.0,27.7,32.6,0,0,38.1,288.0
16,3,0,0.08,18.5,53.6,0,0,39.5,315.0
16,3,0,0.0,24.8,30.0,0,0,32.6,293.0
16,3,0,0.04,26.9,44.2,0,0,45.7,257.0
16,3,0,0.0,23.1,74.9,0,0,47.5,250.0
16,3,0,0.3,15.5,76.7,0,0,25.3,392.0
16,3,0,0.09,23.7,49.0,0,0,33.4,343.0
16,3,0,0.57,21.7,60.8,0,0,23.0,442.0
17,3,0,0.58,26.7,89.2,0,1,16.8,793.0
17,3,0,0.52,33.3,72.0,0,1,10.0,802.0
17,3,0,0.19,29.9,87.6,1,1,16.6,982.0
17,3,0,0.0,33.8,77.6,0,1,20.4,525.0
17,3,0,0.1,31.3,71.9,0,1,10.0,605.0
17,3,0,0.08,27.8,88.6,0,1,11.2,600.0
17,3,0,0.04,21.7,73.5,0,1,13.8,576.0
17,3,0,0.28,36.1,41.3,1,1,11.9,1056.0
17,3,0,0.64,31.2,50.2,0,1,10.0,829.0
17,3,0,0.0,27.2,62.5,0,1,20.2,591.0
18,3,0,0.35,19.6,70.4,0,1,19.8,680.0
18,3,0,0.26,39.0,86.5,1,1,15.8,1061.0
18,3,0,0.4,12.1,38.6,0,1,11.6,725.0
18,3,0,0.53,22.2,52.7,0,1,17.0,810.0
18,3,0,0.0,25.5,85.3,0,1,16.0,564.0
18,3,0,0.0,41.5,44.4,0,1,14.7,591.0
18,3,0,0.0,12.6,31.1,0,1,20.5,555.0
18,3,0,0.45,23.5,61.6,0,1,13.3,722.0
18,3,0,0.45,25.0,63.5,0,1,10.0,788.0
18,3,0,0.23,21.2,61.4,0,1,19.6,668.0
19,3,0,0.31,24.2,39.6,0,1,14.3,639.0
19,3,0,0.98,35.9,35.4,0,1,19.2,1033.0
19,3,0,0.13,26.2,47.8,0,1,17.6,591.0
19,3,0,0.07,26.3,50.1,0,1,17.3,607.0
19,3,0,0.47,27.8,72.6,0,1,12.1,781.0
19,3,0,0.45,37.9,54.5,0,1,14.9,753.0
19,3,0,0.1,19.4,79.6,0,1,19.2,575.0
19,3,0,0.21,36.9,60.8,1,1,10.2,1007.0
19,3,0,0.01,22.8,48.2,0,1,21.9,594.0
19,3,0,0.17,24.4,69.7,0,1,21.9,604.0
20,3,0,0.31,14.1,30.3,0,0,47.2,279.0
20,3,0,0.38,19.1,78.6,0,0,26.5,347.0
20,3,0,0.27,36.4,64.8,0,0,44.9,295.0
20,3,0,0.31,44.3,82.8,1,0,23.8,425.0
20,3,0,0.25,23.3,54.7,0,0,25.6,295.0
20,3,0,0.23,17.2,79.2,0,0,35.8,239.0
20,3,0,0.38,23.2,32.9,0,0,38.4,263.0
20,3,0,0.0,12.2,83.3,0,0,34.7,258.0
20,3,0,0.72,35.2,56.0,0,0,31.1,344.0
20,3,0,0.35,25.9,51.6,0,0,40.0,303.0
21,3,0,0.0,7.0,73.1,0,0,51.4,235.0
21,3,0,0.05,25.2,48.3,0,0,29.7,273.0
21,3,0,0.73,28.9,73.0,1,0,11.9,592.0
21,3,0,0.29,21.0,61.6,0,0,30.8,350.0
21,3,0,0.52,27.8,52.9,0,0,25.8,343.0
21,3,0,0.0,39.9,82.6,0,0,43.4,224.0
21,3,0,0.12,13.1,71.9,0,0,29.6,274.0
21,3,0,0.02,29.6,86.0,1,0,24.5,400.0
21,3,0,0.37,31.0,85.1,0,0,33.3,294.0
21,3,0,0.61,31.3,62.1,1,0,22.5,532.0
22,3,0,0.43,16.8,84.7,0,0,31.1,327.0
22,3,0,0.0,32.6,64.2,0,0,42.7,264.0
22,3,0,0.69,22.5,48.1,0,0,30.7,354.0
22,3,0,0.1,24.2,47.0,0,0,44.3,298.0
22,3,0,0.14,21.9,64.2,0,0,33.0,243.0
22,3,0,0.0,21.5,37.7,0,0,44.4,236.0
22,3,0,0.72,26.6,32.8,0,0,27.7,397.0
22,3,0,0.1,32.8,52.5,1,0,37.8,364.0
22,3,0,0.1,20.8,53.2,1,0,27.6,388.0
22,3,0,0.23,38.7,34.3,0,0,32.2,337.0
23,3,0,0.0,21.0,86.1,0,0,59.4,50.0
23,3,0,0.0,36.7,37.9,0,0,44.7,121.0
23,3,0,0.02,20.3,71.0,1,0,51.5,169.0
23,3,0,0.4,26.9,33.5,0,0,44.8,123.0
23,3,0,0.0,10.3,42.4,0,0,46.5,101.0
23,3,0,0.15,30.5,32.6,0,0,59.1,81.0
23,3,0,0.0,15.9,73.4,0,0,57.9,110.0
23,3,0,0.0,16.1,37.5,0,0,55.0,106.0
23,3,0,0.33,24.6,79.1,0,0,45.3,143.0
23,3,0,0.0,24.5,71.9,0,0,53.8,86.0
0,4,0,0.59,36.3,38.6,0,0,37.7,178.0
0,4,0,0.22,16.8,67.2,0,0,51.1,70.0
0,4,0,0.01,18.4,79.3,0,0,48.6,115.0
0,4,0,0.0,34.6,62.8,0,0,54.1,68.0
0,4,0,0.24,31.9,82.8,0,0,50.2,106.0
0,4,0,0.26,26.5,61.7,0,0,51.0,118.0
0,4,0,0.19,35.4,68.5,0,0,50.3,62.0
0,4,0,0.41,19.2,71.7,0,0,47.7,91.0
0,4,0,0.28,43.8,56.1,0,0,57.3,123.0
0,4,0,0.0,22.0,79.2,0,0,55.2,74.0
1,4,0,0.0,40.0,78.7,0,0,55.8,105.0
1,4,0,0.67,28.0,59.8,0,0,47.6,180.0
1,4,0,0.48,29.4,81.0,0,0,49.5,170.0
1,4,0,0.04,27.1,75.7,0,0,50.1,87.0
1,4,0,0.0,17.7,49.3,0,0,49.5,84.0
1,4,0,0.19,21.9,76.1,0,0,52.2,123.0
1,4,0,0.68,20.4,47.3,0,0,46.1,159.0
1,4,0,0.54,29.5,67.0,0,0,48.0,148.0
1,4,0,0.55,28.9,76.4,0,0,49.1,131.0
1,4,0,0.12,12.2,84.4,0,0,54.2,122.0
2,4,0,0.0,28.1,78.1,0,0,56.4,93.0
2,4,0,0.0,28.7,71.4,0,0,55.3,131.0
2,4,0,0.09,42.7,70.5,0,0,52.8,113.0
2,4,0,0.4,39.0,37.2,0,0,47.2,143.0
2,4,0,0.34,34.9,56.3,0,0,38.2,113.0
2,4,0,0.0,27.6,89.4,0,0,58.4,94.0
2,4,0,0.2,25.2,40.0,0,0,56.2,71.0
2,4,0,0.37,26.4,77.2,0,0,47.2,101.0
2,4,0,0.15,22.2,35.6,0,0,47.4,168.0
2,4,0,0.0,17.3,36.3,0,0,50.9,58.0
3,4,0,0.46,27.4,57.3,0,0,53.4,118.0
3,4,0,0.19,24.7,48.6,0,0,50.9,123.0
3,4,0,0.05,35.0,64.6,0,0,51.8,138.0
3,4,0,0.34,37.9,70.2,0,0,53.7,110.0
3,4,0,0.39,17.0,81.0,0,0,49.2,140.0
3,4,0,0.08,13.9,52.7,0,0,54.2,101.0
3,4,0,0.0,24.0,61.3,0,0,57.4,87.0
3,4,0,0.22,24.2,45.3,0,0,44.4,129.0
3,4,0,0.0,37.5,32.4,0,0,54.1,107.0
3,4,0,0.19,10.8,31.7,0,0,40.2,124.0
4,4,0,0.0,25.7,76.6,0,0,42.5,120.0
4,4,0,0.04,12.0,42.5,1,0,60.0,123.0
4,4,0,0.0,24.0,65.1,0,0,43.4,152.0
4,4,0,0.21,30.0,77.2,0,0,51.4,124.0
4,4,0,0.37,21.1,84.3,0,0,49.3,82.0
4,4,0,0.24,28.8,52.8,0,0,57.5,99.0
4,4,0,0.25,14.7,64.0,0,0,57.8,115.0
4,4,0,0.03,32.6,64.5,0,0,47.1,87.0
4,4,0,0.09,28.8,78.6,0,0,48.9,116.0
4,4,0,0.45,14.9,72.0,1,0,34.9,193.0
5,4,0,0.37,24.0,49.2,0,0,45.7,116.0
5,4,0,0.57,33.4,85.4,0,0,53.1,135.0
5,4,0,0.69,22.6,85.0,0,0,40.1,135.0
5,4,0,0.12,31.1,58.8,0,0,47.8,86.0
5,4,0,0.41,23.0,89.9,0,0,58.0,130.0
5,4,0,0.68,14.5,66.4,0,0,46.8,175.0
5,4,0,0.68,19.6,70.5,1,0,41.5,219.0
5,4,0,0.0,31.4,58.5,0,0,43.8,114.0
5,4,0,0.0,34.7,66.2,0,0,60.0,70.0
5,4,0,0.24,16.7,43.6,0,0,46.3,120.0
6,4,0,0.67,29.9,45.6,0,0,44.8,202.0
6,4,0,0.0,25.4,49.6,0,0,44.7,119.0
6,4,0,0.48,14.6,42.6,0,0,51.4,129.0
6,4,0,0.06,26.6,42.5,0,0,45.8,109.0
6,4,0,0.0,19.2,64.5,0,0,53.0,71.0
6,4,0,0.0,30.7,74.1,0,0,47.8,108.0
6,4,0,0.0,14.1,43.9,0,0,44.1,136.0
6,4,0,0.23,30.0,53.8,0,0,50.0,125.0
6,4,0,0.54,35.0,55.6,0,0,52.1,158.0
6,4,0,0.42,12.5,55.8,0,0,44.6,134.0
7,4,0,0.0,14.8,58.6,0,1,15.6,513.0
7,4,0,0.09,23.0,33.0,1,1,10.1,800.0
7,4,0,0.0,22.6,77.0,1,1,12.4,738.0
7,4,0,0.0,21.7,73.7,0,1,24.8,467.0
7,4,0,0.29,20.8,44.2,0,1,10.0,616.0
7,4,0,0.01,31.9,46.6,0,1,24.0,497.0
7,4,0,0.35,26.0,80.5,0,1,10.4,633.0
7,4,0,0.48,28.7,44.0,0,1,11.0,718.0
7,4,0,0.08,14.4,76.8,0,1,31.6,540.0
7,4,0,0.0,26.5,58.7,0,1,27.6,444.0
8,4,0,0.91,35.2,64.6,0,1,17.3,852.0
8,4,0,0.11,25.1,77.4,0,1,14.5,568.0
8,4,0,0.0,22.4,37.1,1,1,11.9,749.0
8,4,0,0.0,25.5,61.2,0,1,17.5,494.0
8,4,0,0.01,26.1,53.9,0,1,20.7,472.0
8,4,0,0.64,38.9,67.8,0,1,10.0,742.0
8,4,0,0.26,13.4,57.7,1,1,10.0,939.0
8,4,0,0.29,21.8,52.1,0,1,11.6,569.0
8,4,0,0.35,15.7,62.1,0,1,11.3,630.0
8,4,0,0.19,27.1,37.5,0,1,14.0,556.0
9,4,0,0.0,26.1,57.3,0,1,18.9,485.0
9,4,0,0.39,19.1,51.0,1,1,10.9,927.0
9,4,0,0.45,28.8,47.2,0,1,10.0,704.0
9,4,0,0.36,15.8,35.7,0,1,23.8,651.0
9,4,0,0.29,18.5,56.8,0,1,10.0,599.0
9,4,0,0.0,24.9,87.5,0,1,25.6,479.0
9,4,0,0.04,32.7,65.8,0,1,14.6,545.0
9,4,0,0.32,38.8,44.5,0,1,10.0,608.0
9,4,0,0.08,17.8,71.1,0,1,26.2,516.0
9,4,0,0.39,21.0,83.4,0,1,11.6,643.0
10,4,0,0.5,30.5,31.1,0,0,33.4,468.0
10,4,0,0.61,19.6,55.7,1,0,22.1,677.0
10,4,0,0.38,13.5,74.2,0,0,32.2,389.0
10,4,0,0.36,26.2,36.2,1,0,16.6,553.0
10,4,0,0.0,25.0,37.6,0,0,50.2,306.0
10,4,0,0.0,33.7,54.1,1,0,24.8,452.0
10,4,0,0.43,23.9,68.5,0,0,29.8,359.0
10,4,0,0.32,23.7,69.2,0,0,35.7,335.0
10,4,0,0.06,29.1,44.9,0,0,35.4,303.0
10,4,0,0.24,29.2,68.3,0,0,46.5,258.0
11,4,0,0.18,19.3,47.3,0,0,32.7,316.0
11,4,0,0.0,14.2,48.5,0,0,37.0,310.0
11,4,0,0.37,24.5,66.5,0,0,24.3,408.0
11,4,0,0.02,16.1,43.7,0,0,41.4,294.0
11,4,0,0.25,25.2,38.7,0,0,28.7,356.0
11,4,0,0.0,29.3,48.2,0,0,37.9,247.0
11,4,0,0.41,20.3,80.0,0,0,37.3,365.0
11,4,0,0.0,21.8,39.0,1,0,16.4,469.0
11,4,0,0.06,33.7,50.9,0,0,29.1,380.0
11,4,0,0.0,34.3,65.2,0,0,30.2,345.0
12,4,0,0.05,19.4,55.6,0,0,41.0,317.0
